Cloze,"Ang {{c1::Single Responsibility Principle}} ay nagbibigay ng iisang responsibility sa isang class.",,single responsibility
Cloze,"Ang {{c1::Open-Closed Principle}} ay nagsasabing dapat open for extension pero closed for modification ang mga classes.",,open-closed
Cloze,"Ang {{c1::Liskov Substitution Principle}} ay nagsasabing ang mga subclass ay dapat mailagay sa lugar ng parent class nang hindi nababago ang behavior.",,Liskov substitution
Cloze,"Ang {{c1::Interface Segregation Principle}} ay nagsasabong mas mabuti ang maraming maliliit na interface kaysa sa isang malaking interface.",,interface segregation
Cloze,"Ang {{c1::Dependency Inversion Principle}} ay nagsasabong ang mga high-level modules ay hindi dapat depend sa low-level modules, kundi sa abstractions.",,dependency inversion
Cloze,"Ang {{c1::SRP}} ay nagsasabong ang bawat class ay may iisang dahilan para magbago.",,SRP
Cloze,"Ang {{c1::OCP}} ay nagpoprotekta sa existing code mula sa mga bagong features nang hindi binabago ang lumang code.",,OCP
Cloze,"Ang {{c1::LSP}} ay nagsasabong ang mga bawat subtype ay behaviorally compatible sa kanyang supertype.",,LSP
Cloze,"Ang {{c1::ISP}} ay humihimok na gumamit ng mga client-specific na interface kaysa sa monolithic na interface.",,ISP
Cloze,"Ang {{c1::DIP}} ay gumagamit ng abstraction layers upang i-decouple ang mga dependencies.",,DIP
Cloze,"Ang {{c1::DRY}} ay nagsasabong huwag mag-duplicate ng code — i-extract ang shared logic.",,DRY
Cloze,"Ang {{c1::KISS}} ay nagsasabong panatilihin ang code na simple at madaling intindihin.",,KISS
Cloze,"Ang {{c1::YAGNI}} ay nagsasabong huwag magdagdag ng features na hindi mo pa kailangan ngayon.",,YAGNI
Cloze,"Ang {{c1::DRY}} principle ay nagsasabong ang bawat kaalaman ay dapat may iisang representasyon sa sistema.",,DRY
Cloze,"Ang {{c1::KISS}} ay nagsasabong mas mainam ang simpleng solusyon kaysa sa kumplikadong solusyon.",,KISS
Cloze,"Ang {{c1::YAGNI}} ay nagpo-prototype laban sa speculative features na hindi pa kailangan.",,YAGNI
Cloze,"Ang {{c1::DRY}} ay nagsasabong ang code repetition ay isang code smell na dapat i-refactor.",,DRY
Cloze,"Ang {{c1::KISS}} ay naghihikayat na gamitin ang pinakasimpleng data structure na gagana.",,KISS
Cloze,"Ang {{c1::YAGNI}} ay nagsasabong gumawa lang ng kung ano ang hinihiling ng requirements.",,YAGNI
Cloze,"Ang {{c1::simplicity}} ay isang core value sa software design na nagpapababa ng complexity.",,simplicity
Cloze,"Ang {{c1::composition}} ay nagbibigay ng flexibility sa pamamagitan ng pagkakaroon ng mga objects na naglalaman ng ibang objects.",,composition
Cloze,"Ang {{c1::inheritance}} ay nagbibigay ng code reuse sa pamamagitan ng pag-aambag ng mga properties at methods mula sa parent class.",,inheritance
