Cloze,"Ang {{c1::Big-O notation}} ay mathematical notation na nag-r-represent ng upper bound ng algorithm's growth rate.",,Big-O notation
Cloze,"Ang {{c1::O(1)}} ay constant time complexity na hindi nag-change kahit lumaki ang input.",,O(1)
Cloze,"Ang {{c1::O(n)}} ay linear time complexity na nag-i-increase proportionally sa input size.",,O(n)
Cloze,"Ang {{c1::O(n^2)}} ay quadratic time complexity na nag-s-squares ang execution time.",,O(n^2)
Cloze,"Ang {{c1::O(log n)}} ay logarithmic time complexity na nag-h-halves ang search space.",,O(log n)
Cloze,"Ang {{c1::best case}} ay minimum number of operations na kailangan ng algorithm.",,best case
Cloze,"Ang {{c1::worst case}} ay maximum number of operations na possible sa algorithm.",,worst case
Cloze,"Ang {{c1::average case}} ay expected number of operations base sa probability distribution ng inputs.",,average case
Cloze,"Ang {{c1::growth rate}} ay speed kung saan nag-i-increase ang time complexity habang lumalaki ang input.",,growth rate
Cloze,"Ang {{c1::time complexity}} ay measure ng execution time ng algorithm relative sa input size.",,time complexity
Cloze,"Ang {{c1::space complexity}} ay measure ng memory na ginagamit ng algorithm.",,space complexity
Cloze,"Ang {{c1::tradeoff}} ay situation kung saan ang pag-improve ng isang aspect ay nag-d-degrade ng isa.",,tradeoff
Cloze,"Ang {{c1::constraints}} ay limits na nag-d-determine ng acceptable na algorithm based sa input size.",,constraints
Cloze,"Sa algorithm analysis, ang {{c1::auxiliary space}} ay extra memory na ginagamit bukwan sa input.",,auxiliary space
Cloze,"Ang {{c1::in-place}} algorithm ay gumagamit ng O(1) extra space bukwan sa input storage.",,in-place
Cloze,"Ang {{c1::stable}} sorting algorithm ay nag-p-preserve ng relative order ng equal elements.",,stable
Cloze,"Ang {{c1::immutable}} data structure ay hindi nagbabago pagkatapos ng creation.",,immutable
Cloze,"Ang {{c1::loop analysis}} ay pag-a-analyze ng time complexity ng iterative code.",,loop analysis
Cloze,"Ang {{c1::recursion}} ay technique na nag-c-calls ng function sa sarili nito.",,recursion
Cloze,"Ang {{c1::nested structure}} ay code na may loops o recursion sa loob ng loops.",,nested structure
Cloze,"Sa code analysis, ang {{c1::base case}} ay condition na nag-t-stops ng recursion.",,base case
Cloze,"Ang {{c1::recurrence relation}} ay equation na nag-d-defines ng time complexity ng recursive function.",,recurrence relation
Cloze,"Ang {{c1::call stack}} ay stack na nag-t-tracks ng active function calls sa recursion.",,call stack
Cloze,"Ang {{c1::tail recursion}} ay recursion na ang last operation ay ang recursive call.",,tail recursion
Cloze,"Ang {{c1::stack overflow}} ay error kapag nalampasan ng recursion ang maximum call stack size.",,stack overflow
Cloze,"Ang {{c1::understand}} phase ay pag-c-clear ng problem statement at identifying ang input/output.",,understand
Cloze,"Ang {{c1::plan}} phase ay pag-d-design ng algorithm approach bago mag-code.",,plan
Cloze,"Ang {{c1::implement}} phase ay actual coding ng solution gamit ang planned approach.",,implement
Cloze,"Ang {{c1::test}} phase ay pag-v-verify ng solution gamit ang test cases.",,test
Cloze,"Ang {{c1::edge cases}} ay extreme or unusual inputs na pwedeng mag-break ng solution.",,edge cases
Cloze,"Ang {{c1::brute force}} ay unang solution na dumating sa isip, usually hindi optimal.",,brute force
Cloze,"Ang {{c1::optimal solution}} ay pinaka-efficient na algorithm sa time at space.",,optimal solution
Cloze,"Ang {{c1::dry run}} ay manual na pag-s simulate ng algorithm gamit ang sample inputs.",,dry run
Cloze,"Ang {{c1::array}} ay contiguous block of memory na nag-i-store ng elements sa sequential order.",,array
Cloze,"Ang {{c1::indexing}} ay pag-a-access ng array element gamit ang zero-based position.",,indexing
Cloze,"Ang {{c1::slicing}} ay pag-c-create ng subarray mula sa start hanggang end index.",,slicing
Cloze,"Ang {{c1::in-place operation}} ay array manipulation na walang extra space bukwan sa input.",,in-place operation
Cloze,"Ang {{c1::traversal}} ay pag-i-iterate sa bawat element ng array.",,traversal
Cloze,"Ang {{c1::length}} property ay nag-b-balik ng total number of elements sa array.",,length
Cloze,"Sa arrays, ang {{c1::access}} operation ay O(1) dahil sa direct index computation.",,access
Cloze,"Ang {{c1::insertion}} sa gitna ng array ay O(n) dahil kailangan i-shift ang elements.",,insertion
Cloze,"Ang {{c1::two pointers}} ay technique na nag-g-gamit ng dalawang indices para mag-traverse ng array.",,two pointers
Cloze,"Ang {{c1::sorted array}} ay prerequisite para sa two pointers na naka-arrange sa ascending order.",,sorted array
Cloze,"Ang {{c1::partitioning}} ay process ng pag-h-hati ng array sa sections base sa condition.",,partitioning
Cloze,"Ang {{c1::merging}} ay process ng pag-c-combine ng dalawang sorted arrays sa isang sorted result.",,merging
Cloze,"Sa two pointers, ang {{c1::opposite ends}} approach ay nagsisimula sa left at right.",,opposite ends
Cloze,"Ang {{c1::same direction}} approach ay nag-m-move ng dalawang pointers sa iisang direksyon.",,same direction
Cloze,"Ang {{c1::convergence}} ay point kung saan nag-meet ang dalawang pointers.",,convergence
Cloze,"Ang {{c1::swap}} operation ay pagpapalitan ng values sa dalawang array positions.",,swap
Cloze,"Ang {{c1::sliding window}} ay technique na nag-c-creates ng subarray/window na nag-m-moves sa array.",,sliding window
Cloze,"Ang {{c1::fixed window}} ay sliding window na may constant na size.",,fixed window
Cloze,"Ang {{c1::dynamic window}} ay sliding window na nag-a-adjust ng size based sa condition.",,dynamic window
Cloze,"Sa sliding window, ang {{c1::window sum}} ay running total ng elements sa current window.",,window sum
Cloze,"Ang {{c1::expand}} operation ay nag-a-add ng element sa window.",,expand
Cloze,"Ang {{c1::shrink}} operation ay nag-a-remove ng element mula sa window.",,shrink
Cloze,"Ang {{c1::two pointer sliding}} ay combination ng two pointers at sliding window.",,two pointer sliding
Cloze,"Ang {{c1::substring}} ay contiguous sequence ng characters sa string.",,substring
Cloze,"Ang {{c1::prefix sum}} ay pre-computed array na nag-c-contains ng cumulative sums.",,prefix sum
Cloze,"Sa prefix sums, ang {{c1::range sum}} ay computation ng sum sa loob ng [left, right] range.",,range sum
Cloze,"Ang {{c1::subarray sum}} ay sum ng contiguous elements sa array.",,subarray sum
Cloze,"Ang {{c1::2D prefix sum}} ay extension ng prefix sum sa matrices.",,2D prefix sum
Cloze,"Ang {{c1::cumulative}} ay property na nag-a-add ng current value sa running total.",,cumulative
Cloze,"Ang {{c1::difference array}} ay technique na nag-m-maintains ng range updates efficiently.",,difference array
Cloze,"Sa prefix sum, ang {{c1::formula}} ay prefix[right+1] - prefix[left] para sa range sum.",,formula
Cloze,"Ang {{c1::running total}} ay same concept sa prefix sum na nag-a-add habang nag-i-iterate.",,running total
Cloze,"Ang {{c1::matrix}} ay 2D array na nag-i-store ng elements sa rows at columns.",,matrix
Cloze,"Ang {{c1::traversal}} sa matrix ay pag-i-iterate sa bawat element.",,traversal
Cloze,"Ang {{c1::rotation}} ay pagpapalit ng orientation ng matrix: 90, 180, o 270 degrees.",,rotation
Cloze,"Sa matrices, ang {{c1::diagonal}} ay elements na nasa same position ng row at column index.",,diagonal
