Application,"Paano i-destructure ang object properties sa JavaScript?",,"const {name, age} = user; o const {name: userName} = user; para sa alias"
Application,"Paano gamitin ang spread operator para mag-combine ng arrays?",,"const combined = [...arr1, ...arr2]; para i-merge ang dalawang arrays"
Application,"Paano gumawa ng arrow function na may multiple expressions?",,"const fn = (a, b) => { const sum = a + b; return sum; }; — kailangan ng curly braces at return"
Application,"Paano gumamit ng optional chaining sa nested objects?",,"const city = user?.address?.city; — magre-return ng undefined kung alinman ay null/undefined"
Application,"Paano mag-use ng template literals para sa multi-line strings?",,"Gamitin ang backticks: const str = `Line 1\nLine 2`; — pwedeng mag-multiline nang walang escape characters"
Application,"Paano i-filter at i-map ang array sa JavaScript?",,"const result = items.filter(i => i.active).map(i => i.name); — i-chain ang filter at map"
Application,"Paano gamitin ang reduce para mag-sum ng numbers?",,"const total = numbers.reduce((acc, curr) => acc + curr, 0); — ang 0 ay ang initial value"
Application,"Paano hanapin ang unang item na may specific condition?",,"const item = items.find(i => i.id === targetId); — nagre-return ng first match o undefined"
Application,"Paano i-check kung lahat ng items ay may specific property?",,"const allActive = items.every(i => i.active); — nagre-return ng true/false"
Application,"Paano i-flatten ang nested array sa JavaScript?",,"const flat = [[1,2],[3,4]].flat(); // [1,2,3,4] — optional ang depth parameter"
Application,"Paano gumawa ng async function sa JavaScript?",,"const fetchData = async () => { const res = await fetch(url); return res.json(); };"
Application,"Paano i-handle ang errors sa async/await?",,"Gamitin ang try/catch: try { await asyncOp(); } catch (err) { console.error(err); }"
Application,"Paano mag-send ng POST request gamit ang fetch?",,"fetch(url, { method: 'POST', headers: {'Content-Type': 'application/json'}, body: JSON.stringify(data) })"
Application,"Paano i-run ang maraming promises sabay-sabay?",,"const results = await Promise.all([fetch(url1), fetch(url2)]); — nagre-return ng array ng results"
Application,"Paano i-cancel ang fetch request?",,"const controller = new AbortController(); fetch(url, {signal: controller.signal}); controller.abort();"
Application,"Paano gumamit ng named export at import sa JavaScript?",,"Export: export const utils = {}; Import: import { utils } from './utils';"
Application,"Paano gamitin ang default export sa component?",,"Export: export default function Button() {} Import: import Button from './Button';"
Application,"Paano mag-dynamic import ng module sa JavaScript?",,"const module = await import('./heavyModule'); — i-load lang kapag kailangan"
Application,"Paano gumawa ng barrel export file?",,"Gumawa ng index.js sa directory na nag-e-export ng lahat: export { default as Button } from './Button';"
Application,"Paano maiwasan ang circular imports sa JavaScript?",,"I-reorganize ang code, gumawa ng shared modules, o i-lazy load ang conflicting imports"
Application,"Paano gumawa ng closure sa JavaScript?",,"function outer() { let count = 0; return function inner() { return ++count; }; } — naaalala ng inner ang count"
Application,"Paano i-explain ang hoisting sa JavaScript?",,"Ang var declarations ay na-hoist pero hindi ang assignments. Ang let/const ay na-hoist pero nasa temporal dead zone."
Application,"Paano gumawa ng debounced function gamit ang closure?",,"Gumawa ng outer function na may timer variable, return ang inner function na nag-c-clear at nag-se-set ng timeout"
Application,"Paano i-predict ang output ng event loop?",,"Tandaan: microtasks (Promises) → macrotasks (setTimeout) → rendering. Ang sync code ay laging una."
Application,"Paano i-explain ang difference ng var, let, at const?",,"var: function-scoped, hoisted. let/const: block-scoped, temporal dead zone. const: hindi pwedeng i-reassign."
Application,"Paano mag-return ng multiple elements sa JSX?",,"Gamitin ang Fragment: <> <h1>Title</h1> <p>Body</p> </> o <React.Fragment>"
Application,"Paano mag-lagay ng JavaScript expression sa JSX?",,"Gamitin ang curly braces: const name = 'John'; return <h1>Hello {name}</h1>;"
Application,"Paano mag-set ng inline style sa JSX element?",,"Gamitin ang object syntax: <div style={{ fontSize: '16px', color: 'red' }}>Content</div>"
Application,"Paano mag-handle ng conditional sa JSX?",,"Gamitin ang ternary operator: {isLoggedIn ? <Dashboard /> : <Login />}"
Application,"Paano mag-render ng list sa JSX?",,"Gamitin ang .map(): items.map(item => <li key={item.id}>{item.name}</li>)"
Application,"Paano gumawa ng functional component sa React?",,"function Greeting() { return <h1>Hello World</h1>; } o const Greeting = () => <h1>Hello</h1>;"
Application,"Paano i-compose ang mga components?",,"Gamitin ang component sa loob ng ibang component: function App() { return <Header />; }"
Application,"Paano mag-organize ng component files sa project?",,"Gumawa ng components/ directory, bawat component ay may sariling folder na may index.js at styles"
Application,"Paano mag-separate ng UI concerns sa React?",,"Hatiin ang malalaking components sa mas maliliit:i-extract Header, Sidebar, Content bilang separate components"
Application,"Paano mag-pass ng data sa child component?",,"Gamitin ang props: <User name={user.name} age={user.age} />"
Application,"Paano mag-pass ng props sa child component?",,"<UserProfile name={user.name} email={user.email} /> — gamitin ang curly braces para sa dynamic values"
Application,"Paano gumamit ng children prop?",,"<Card><h1>Title</h1><p>Body</p></Card> — ma-a-access ang children bilang props.children"
Application,"Paano mag-set ng default values para sa props?",,"Gamitin ang default parameters: function Button({ color = 'blue' }) {} o defaultProps object"
Application,"Paano i-destructure ang props sa function?",,"function User({ name, age, email }) { return <div>{name}</div>; } — i-extract agad sa parameters"
Application,"Paano maiwasan ang prop drilling?",,"Gamitin ang Context API, state management libraries, o i-restructure ang component tree"
Application,"Paano mag-add ng state sa functional component?",,"const [count, setCount] = useState(0); — i-destructure ang useState hook"
Application,"Paano i-update ang object state nang immutable?",,"setUser({...user, name: 'John'}); — gumamit ng spread operator para gumawa ng bagong object"
Application,"Paano i-update ang array state nang immutable?",,"setItems([...items, newItem]); o setItems(items.map(i => i.id === id ? {...i, done: true} : i));"
Application,"Paano gumamit ng functional update kapag based sa previous state?",,"setCount(prev => prev + 1); — laging gamitin kapag ang new state ay depend sa previous"
Application,"Paano mag-share ng state sa magkakaibang components?",,"I-lift ang state sa common parent, i-pass down bilang props sa mga child components"
Application,"Paano mag-handle ng click event sa React?",,"<button onClick={() => alert('Clicked!')}>Click</button> o i-pass ang function reference"
Application,"Paano mag-handle ng form submission sa React?",,"<form onSubmit={(e) => { e.preventDefault(); handleSubmit(); }}> — gamitin ang preventDefault"
Application,"Paano gumawa ng controlled input sa React?",,"const [value, setValue] = useState(''); <input value={value} onChange={(e) => setValue(e.target.value)} />"
Application,"Paano mag-pass ng argument sa event handler?",,"<button onClick={() => handleClick(id)}> — gumawa ng arrow function na nagpa-pass ng argument"
Application,"Paano i-stop ang event propagation sa React?",,"e.stopPropagation(); — gamitin sa loob ng event handler para hindi ma-trigger ang parent handlers"
Application,"Paano mag-render ng different components based sa condition?",,"Gamitin ang ternary: {isLoggedIn ? <Dashboard /> : <Login />}"
Application,"Paano mag-render ng component lang kapag true ang condition?",,"Gamitin ang &&: {hasItems && <ItemList />} — hindi nagre-render kapag false"
Application,"Paano i-handle ang loading state sa React?",,"Early return: if (loading) return <Spinner />; pagkatapos i-render ang main content"
Application,"Paano mag-handle ng multiple conditions?",,"Gamitin ang if/else sa taas ng return, o gumawa ng switch statement para sa maraming cases"
Application,"Paano mag-render ng fallback UI?",,"Gamitin ang ternary: {error ? <ErrorMessage /> : <Content />}"
Application,"Paano mag-render ng list ng items sa React?",,"gamitin ang items.map(item => <li key={item.id}>{item.name}</li>)"
Application,"Bakit kailangan ng key prop sa lists?",,"tutulong sa React na malaman kung aling items ang nagbago, nag-add, o nag-remove para sa efficient updates"
Application,"Paano pumili ng tamang key para sa list?",,"gumamit ng unique ID mula sa data (item.id, item.uuid), hindi ang array index"
Application,"Paano mag-render ng conditional list?",,"i-filter muna ang array bago i-map: items.filter(i => i.active).map(i => <Item key={i.id} />)"
Application,"Paano i-handle ang empty list state?",,"gamitin ang ternary: {items.length === 0 ? <EmptyState /> : items.map(...)}"
Application,"Paano gamitin ang useEffect para sa data fetching?",,"useEffect(() => { fetchData().then(setData); }, []); — i-run lang sa mount"
Application,"Paano mag-cleanup ng subscription sa useEffect?",,"useEffect(() => { const sub = subscribe(); return () => sub.unsubscribe(); }, []);"
Application,"Paano i-handle ang race condition sa useEffect?",,"Gamitin ang AbortController: return () => controller.abort(); sa cleanup function"
Application,"Paano mag-run ng effect kapag nagbago ang specific prop?",,"useEffect(() => { ... }, [specificProp]); — i-list ang dependencies sa array"
Application,"Paano i-avoid ang infinite loop sa useEffect?",,"Tiyakin na stable ang dependencies — hindi nagbabago ang objects/arrays sa bawat render"
Application,"Paano i-access ang DOM element gamit ang useRef?",,"const inputRef = useRef(null); <input ref={inputRef} />; inputRef.current.focus();"
Application,"Paano mag-store ng previous value gamit ang useRef?",,"const prevRef = useRef(); useEffect(() => { prevRef.current = value; }); — naaalala ang last value"
Application,"Paano i-forward ang ref sa child component?",,"Gamitin ang React.forwardRef((props, ref) => <div ref={ref} />); para i-pass ang ref"
Application,"Paano i-maintain ang value across renders nang walang re-render?",,"Gamitin ang useRef: const timerRef = useRef(); timerRef.current = setTimeout(...);"
Application,"Paano i-compare ang useRef at useState?",,"useRef: mutable, walang re-render. useState: immutable, may re-render. Piliin dependi sa kailangan."
Application,"Paano mag-create ng Context sa React?",,"const ThemeContext = createContext('light'); <ThemeContext.Provider value='dark'>...</ThemeContext.Provider>"
Application,"Paano gamitin ang useContext hook?",,"const theme = useContext(ThemeContext); — i-access ang value mula sa nearest Provider"
