Cloze,"Ang {{c1::SELECT}} statement ay ginagamit para kumuha ng data mula sa database.",,SELECT
Cloze,"Ang {{c1::column}} ay ang field na pinipili sa SELECT statement.",,column
Cloze,"Ang {{c1::expression}} ay ang computed value sa SELECT tulad ng price * quantity.",,expression
Cloze,"Ang {{c1::literal}} ay isang fixed value tulad ng 'active' o 42 sa query.",,literal
Cloze,"Ang {{c1::LIMIT}} clause ay naglilimita sa bilang ng rows na ibabalik.",,LIMIT
Cloze,"Ang {{c1::SELECT *}} ay pumipili ng lahat ng columns ng table.",,SELECT *
Cloze,"Ang {{c1::FROM}} clause ay tumutukoy kung saang table kukunin ang data.",,FROM
Cloze,"Ang {{c1::result set}} ay ang rows na ibinalik ng query.",,result set
Cloze,"Ang {{c1::row}} ay isang record sa result set.",,row
Cloze,"Ang {{c1::SELECT DISTINCT}} ay nag-aalis ng duplicate rows.",,SELECT DISTINCT
Cloze,"Ang {{c1::WHERE}} clause ay nagfi-filter ng rows base sa condition.",,WHERE
Cloze,"Ang {{c1::operator}} ay ang simbolo tulad ng =, >, at < para sa pag-compare.",,operator
Cloze,"Ang {{c1::IN}} operator ay nagche-check kung ang value ay nasa isang list.",,IN operator
Cloze,"Ang {{c1::BETWEEN}} operator ay nagche-check kung ang value ay nasa isang range.",,BETWEEN
Cloze,"Ang {{c1::LIKE}} operator ay nagma-match ng string pattern gamit ang % at _.",,LIKE
Cloze,"Ang {{c1::NULL handling}} ay ginagawa gamit ang IS NULL at IS NOT NULL.",,NULL handling
Cloze,"Ang {{c1::AND}} ay pinagsasama ang mga condition na dapat lahat ay totoo.",,AND
Cloze,"Ang {{c1::OR}} ay pinagsasama ang mga condition na kahit isa ay totoo.",,OR
Cloze,"Ang {{c1::NOT}} operator ay binabaliktad ang result ng condition.",,NOT
Cloze,"Ang {{c1::wildcard}} ay ang % at _ na ginagamit sa LIKE patterns.",,wildcard
Cloze,"Ang {{c1::ORDER BY}} clause ay nag-aayos ng result base sa isang column.",,ORDER BY
Cloze,"Ang {{c1::ASC}} ay ang ascending order na default ng ORDER BY.",,ASC
Cloze,"Ang {{c1::DESC}} ay ang descending order ng ORDER BY.",,DESC
Cloze,"Ang {{c1::multiple keys}} sa ORDER BY ay pinag-uuri ang rows base sa ilang columns.",,multiple keys
Cloze,"Ang {{c1::OFFSET}} ay lumalaktaw sa mga unang rows ng result.",,OFFSET
Cloze,"Ang {{c1::FETCH}} ay tumutukoy kung ilang rows ang kukunin pagkatapos ng OFFSET.",,FETCH
Cloze,"Ang {{c1::pagination}} ay ang paghahati ng result sa mga pages.",,pagination
Cloze,"Ang {{c1::sort order}} ay tumutukoy kung ascending o descending ang pag-uuri.",,sort order
Cloze,"Ang {{c1::LIMIT OFFSET}} ay ang karaniwang paraan ng pag-paginate sa MySQL.",,LIMIT OFFSET
Cloze,"Ang {{c1::tie-breaking}} ay ang pag-aayos ng pantay-pantay na values sa sort.",,tie-breaking
Cloze,"Ang {{c1::DISTINCT}} ay nag-aalis ng duplicate rows sa result.",,DISTINCT
Cloze,"Ang {{c1::column alias}} ay nagbibigay ng alternatibong pangalan sa column sa result.",,column alias
Cloze,"Ang {{c1::table alias}} ay nagbibigay ng maikling pangalan sa table sa query.",,table alias
Cloze,"Ang {{c1::AS}} keyword ay ginagamit para mag-define ng alias.",,AS keyword
Cloze,"Ang {{c1::deduplication}} ay ang pag-alis ng mga duplicate values.",,deduplication
Cloze,"Ang {{c1::aliased expression}} ay ang computed value na may pangalan.",,aliased expression
Cloze,"Ang {{c1::alias}} ay hindi nagbabago sa actual na column name.",,alias
Cloze,"Ang {{c1::quoted alias}} ay ginagamit kapag may spaces ang alias.",,quoted alias
Cloze,"Ang {{c1::multi-column DISTINCT}} ay tumutukoy sa unique combination ng columns.",,multi-column DISTINCT
Cloze,"Ang {{c1::count distinct}} ay nagbibilang ng unique values.",,count distinct
Cloze,"Ang {{c1::numeric data type}} ay nag-iimbak ng mga numero tulad ng INTEGER at DECIMAL.",,numeric data type
Cloze,"Ang {{c1::string data type}} ay nag-iimbak ng text tulad ng VARCHAR at TEXT.",,string data type
Cloze,"Ang {{c1::date/time type}} ay nag-iimbak ng mga petsa tulad ng DATE at TIMESTAMP.",,date/time type
Cloze,"Ang {{c1::boolean}} ay nag-iimbak ng true o false values.",,boolean
Cloze,"Ang {{c1::casting}} ay ang pagko-convert ng value mula sa isang type papunta sa iba.",,casting
Cloze,"Ang {{c1::INTEGER}} ay nag-iimbak ng buong numero.",,INTEGER
Cloze,"Ang {{c1::DECIMAL}} ay nag-iimbak ng mga numero na may decimal places.",,DECIMAL
Cloze,"Ang {{c1::VARCHAR}} ay nag-iimbak ng variable-length na string.",,VARCHAR
Cloze,"Ang {{c1::TIMESTAMP}} ay nag-iimbak ng petsa at oras.",,TIMESTAMP
Cloze,"Ang {{c1::implicit conversion}} ay ang awtomatikong pag-convert ng type ng database.",,implicit conversion
Cloze,"Ang {{c1::INNER JOIN}} ay nagre-return ng mga rows na may tugma sa parehong tables.",,INNER JOIN
Cloze,"Ang {{c1::join condition}} ay tumutukoy kung paano nag-uugnay ang dalawang tables.",,join condition
Cloze,"Ang {{c1::ON}} clause ay ginagamit para i-specify ang join condition.",,ON clause
Cloze,"Ang {{c1::multiple joins}} ay ang pag-join ng higit sa dalawang tables.",,multiple joins
Cloze,"Ang {{c1::matching rows}} ay ang rows na nakakatugma sa join condition.",,matching rows
Cloze,"Ang {{c1::foreign key}} ay ang column na nag-uugnay ng table sa isa pang table.",,foreign key
Cloze,"Ang {{c1::join key}} ay ang column na ginagamit sa join condition.",,join key
Cloze,"Ang {{c1::qualified column}} ay ang column na may prefix ng table name sa query.",,qualified column
Cloze,"Ang {{c1::equi-join}} ay ang join na gumagamit ng equality operator.",,equi-join
Cloze,"Ang {{c1::filtered join}} ay ang join na may karagdagang WHERE condition.",,filtered join
Cloze,"Ang {{c1::LEFT JOIN}} ay nagre-return ng lahat ng rows ng left table kahit walang match.",,LEFT JOIN
Cloze,"Ang {{c1::RIGHT JOIN}} ay nagre-return ng lahat ng rows ng right table kahit walang match.",,RIGHT JOIN
Cloze,"Ang {{c1::FULL JOIN}} ay nagre-return ng lahat ng rows ng parehong tables.",,FULL JOIN
Cloze,"Ang {{c1::unmatched rows}} ay ang rows na walang tugma sa kabilang table.",,unmatched rows
Cloze,"Ang {{c1::NULL values}} ay lumalabas sa columns ng walang tugmang table.",,NULL values
Cloze,"Ang {{c1::outer join}} ay nag-i-include ng mga rows na walang match.",,outer join
Cloze,"Ang {{c1::LEFT OUTER JOIN}} ay ang buong pangalan ng LEFT JOIN.",,LEFT OUTER JOIN
Cloze,"Ang {{c1::missing related rows}} ay matatagpuan gamit ang IS NULL check.",,missing related rows
Cloze,"Ang {{c1::join direction}} ay tumutukoy kung aling table ang pinapanatili ang lahat ng rows.",,join direction
Cloze,"Ang {{c1::FULL OUTER JOIN}} ay sinusuportahan ng PostgreSQL ngunit hindi ng MySQL.",,FULL OUTER JOIN
Cloze,"Ang {{c1::self join}} ay ang pag-join ng table sa sarili nito.",,self join
Cloze,"Ang {{c1::cross join}} ay nag-produce ng Cartesian product ng dalawang tables.",,cross join
Cloze,"Ang {{c1::Cartesian product}} ay ang lahat ng kombinasyon ng rows ng dalawang tables.",,Cartesian product
Cloze,"Ang {{c1::hierarchy}} ay ang tree-like structure tulad ng manager-employee.",,hierarchy
Cloze,"Ang {{c1::parent-child}} sa self join ay ginagamitan ng dalawang table aliases.",,parent-child
Cloze,"Ang {{c1::table alias}} ay kailangan sa self join para i-distinguish ang dalawang instances.",,table alias
Cloze,"Ang {{c1::comparison join}} ay ang pag-compare ng rows sa loob ng parehong table.",,comparison join
Cloze,"Ang {{c1::CROSS JOIN}} ay walang join condition.",,CROSS JOIN
Cloze,"Ang {{c1::combinations}} ay ang resulta ng cross join sa lahat ng pairs.",,combinations
Cloze,"Ang {{c1::unintentional cross join}} ay nagre-resulta sa mabagal na queries.",,unintentional cross join
Cloze,"Ang {{c1::subquery}} ay isang query na naka-embed sa loob ng ibang query.",,subquery
Cloze,"Ang {{c1::scalar subquery}} ay nagre-return ng iisang value.",,scalar subquery
Cloze,"Ang {{c1::row subquery}} ay nagre-return ng isang row na may ilang columns.",,row subquery
Cloze,"Ang {{c1::table subquery}} ay nagre-return ng maraming rows at columns.",,table subquery
Cloze,"Ang {{c1::derived table}} ay ang subquery sa FROM clause.",,derived table
Cloze,"Ang {{c1::outer query}} ay ang pangunahing query na naglalaman ng subquery.",,outer query
Cloze,"Ang {{c1::inner query}} ay ang subquery sa loob ng outer query.",,inner query
Cloze,"Ang {{c1::IN subquery}} ay nagcha-check kung ang value ay nasa result ng subquery.",,IN subquery
Cloze,"Ang {{c1::correlated subquery}} ay tumutukoy sa columns ng outer query.",,correlated subquery
Cloze,"Ang {{c1::EXISTS}} ay nagcha-check kung may rows ang subquery.",,EXISTS
Cloze,"Ang {{c1::correlated subquery}} ay nagre-refer sa column ng outer query.",,correlated subquery
Cloze,"Ang {{c1::per-row evaluation}} ay ang pag-e-execute ng subquery para sa bawat row ng outer query.",,per-row evaluation
Cloze,"Ang {{c1::EXISTS}} operator ay nagre-return ng true kung may rows ang subquery.",,EXISTS operator
Cloze,"Ang {{c1::NOT EXISTS}} ay nagre-return ng true kung walang rows ang subquery.",,NOT EXISTS
Cloze,"Ang {{c1::correlation}} ay ang ugnayan ng subquery sa outer query.",,correlation
Cloze,"Ang {{c1::performance}} ng correlated subquery ay maaaring mabagal sa malalaking tables.",,performance
Cloze,"Ang {{c1::aliasing}} ay mahalaga para ma-reference ang outer table sa subquery.",,aliasing
Cloze,"Ang {{c1::EXISTS optimization}} ay mas mabilis kaysa IN sa ilang cases.",,EXISTS optimization
Cloze,"Ang {{c1::semi-join}} ay ang optimization ng database para sa EXISTS queries.",,semi-join
Cloze,"Ang {{c1::uncorrelated subquery}} ay naka-evaluate nang isang beses lamang.",,uncorrelated subquery
Cloze,"Ang {{c1::UNION}} ay pinagsasama ang results ng dalawang queries at nag-aalis ng duplicates.",,UNION
Cloze,"Ang {{c1::INTERSECT}} ay nagre-return ng rows na nasa parehong queries.",,INTERSECT
Cloze,"Ang {{c1::EXCEPT}} ay nagre-return ng rows ng unang query na wala sa pangalawa.",,EXCEPT
Cloze,"Ang {{c1::set operation}} ay ang pag-combine ng results ng queries.",,set operation
Cloze,"Ang {{c1::UNION ALL}} ay pinagsasama ang results nang hindi nag-aalis ng duplicates.",,UNION ALL
Cloze,"Ang {{c1::precedence}} ay ang order ng evaluation ng set operations.",,precedence
Cloze,"Ang {{c1::column compatibility}} ay nangangailangan ng parehong bilang ng columns sa set operations.",,column compatibility
Cloze,"Ang {{c1::duplicate removal}} ay awtomatikong ginagawa ng UNION.",,duplicate removal
Cloze,"Ang {{c1::order by}} sa set operations ay nilalagay sa dulo ng buong query.",,order by
Cloze,"Ang {{c1::MINUS}} ay ang Oracle na pangalan ng EXCEPT.",,MINUS
Cloze,"Ang {{c1::GROUP BY}} ay nag-grupo ng rows base sa isang column o expression.",,GROUP BY
Cloze,"Ang {{c1::grouping}} ay ang pagpapangkat ng rows na may parehong values.",,grouping
Cloze,"Ang {{c1::grouping sets}} ay nagbibigay ng maraming grouping levels sa isang query.",,grouping sets
Cloze,"Ang {{c1::ROLLUP}} ay nagdadagdag ng subtotal at grand total rows sa grouping.",,ROLLUP
Cloze,"Ang {{c1::CUBE}} ay nag-generate ng lahat ng kombinasyon ng groupings.",,CUBE
Cloze,"Ang {{c1::grouped column}} ay ang column na nakalista sa GROUP BY.",,grouped column
