Cloze,"Ang {{c1::AI Engineer}} ay gumagamit ng pre-trained models at AI tools para mapabuti ang user experience nang hindi gumagawa ng model mula sa simula.",,AI Engineer
Cloze,"Ang {{c1::ML Engineer}} ay mas naka-focus sa pag-train at pag-build ng sariling models mula sa scratch.",,ML Engineer
Cloze,"Ang {{c1::responsibilities}} ng AI Engineer ay ang pag-integrate ng AI sa mga produkto at pag-optimize ng performance.",,responsibilities
Cloze,"Ang paggamit ng {{c1::pre-trained models}} ay ang paraan ng AI Engineer para hindi mag-train mula sa zero.",,pre-trained models
Cloze,"Ang {{c1::AI Researcher}} ay nagde-develop ng bagong algorithms at AI theory.",,AI Researcher
Cloze,"Ang {{c1::AI tools}} tulad ng APIs at SDKs ay ginagamit ng AI Engineer para i-build ang features.",,AI tools
Cloze,"Ang pangunahing goal ng AI Engineer ay ang mag-{{c1::improve}} ng user experience gamit ang AI.",,improve
Cloze,"Ang AI Engineer ay nag-{{c1::evaluate}} ng model performance para malaman kung viable sa production.",,evaluate
Cloze,"Ang {{c1::product integration}} ay kung saan inilalagay ang AI capabilities sa existing applications.",,product integration
Cloze,"Ang {{c1::AI}} ay ang malawak na field ng paggawa ng machines na kayang mag-simulate ng human intelligence.",,AI
Cloze,"Ang {{c1::Machine Learning}} ay isang subset ng AI kung saan natututo ang system mula sa data.",,Machine Learning
Cloze,"Ang {{c1::Deep Learning}} ay isang subset ng ML na gumagamit ng neural networks na maraming layers.",,Deep Learning
Cloze,"Ang {{c1::Large Language Model}} (LLM) ay isang model na trained sa malalaking text data para maka-generate ng language.",,Large Language Model
Cloze,"Ang {{c1::training}} ay ang phase kung saan natututo ang model mula sa data sa pamamagitan ng pag-adjust ng weights.",,training
Cloze,"Ang {{c1::inference}} ay ang phase kung saan gumagawa na ang model ng predictions sa bagong input.",,inference
Cloze,"Ang neural network na may maraming hidden layers ay tinatawag na {{c1::deep neural network}}.",,deep neural network
Cloze,"Ang {{c1::foundation model}} ay isang malaking pre-trained model na pwedeng i-adapt sa iba't ibang tasks.",,foundation model
Cloze,"Sa {{c1::supervised learning}}, natututo ang model mula sa labeled data na may tamang sagot.",,supervised learning
Cloze,"Ang {{c1::token}} ay ang pinakamaliit na unit ng text na pinoproseso ng LLM (mga subword o character).",,token
Cloze,"Ang {{c1::context window}} ay ang maximum na bilang ng tokens na kayang i-handle ng model sa isang request.",,context window
Cloze,"Ang {{c1::pre-trained models}} ay mga models na natuto na sa malalaking dataset bago pa man i-fine-tune.",,pre-trained models
Cloze,"Ang {{c1::AGI}} ay isang hypothetical na AI na may general intelligence na katulad ng tao.",,AGI
Cloze,"Ang {{c1::AI}} ay ang simulated intelligence ng machines para mag-perform ng tasks.",,AI
Cloze,"Ang pag-exceed sa context window ay nagreresulta sa {{c1::truncation}} ng mas lumang context.",,truncation
Cloze,"Ang {{c1::context}} ay ang buong text na nakikita ng model bago ito mag-generate ng sagot.",,context
Cloze,"Ang {{c1::hallucination}} ay kapag gumagawa ang model ng maling impormasyon na mukhang totoo.",,hallucination
Cloze,"Ang {{c1::token limit}} ay tumutukoy sa maximum na haba ng input at output ng model.",,token limit
Cloze,"Ang {{c1::Python}} ay ang pinaka-common na programming language para sa AI development.",,Python
Cloze,"Ang {{c1::API}} ay ang interface para ma-access ang model services mula sa code.",,API
Cloze,"Ang {{c1::requests}} library ay ginagamit para mag-send ng HTTP requests sa APIs.",,requests
Cloze,"Ang {{c1::JSON}} ay ang standard na format para sa data exchange ng APIs.",,JSON
Cloze,"Ang {{c1::pandas}} ay ginagamit para sa data manipulation at analysis sa Python.",,pandas
Cloze,"Ang {{c1::environment variables}} ay ginagamit para i-store ang API keys nang hindi nasa code.",,environment variables
Cloze,"Ang {{c1::error handling}} ay importante kapag nag-call sa APIs dahil pwedeng mag-fail ang network.",,error handling
Cloze,"Ang {{c1::virtual environment}} ay nag-i-isolate ng dependencies para sa bawat project.",,virtual environment
Cloze,"Ang pag-test ng API calls ay madalas ginagawa sa {{c1::Jupyter Notebook}} o REPL.",,Jupyter Notebook
Cloze,"Sa {{c1::frontend}}, ang AI ay pwedeng mag-power ng chatbots at smart UI components.",,frontend
Cloze,"Sa {{c1::backend}}, ang AI ay ginagamit para sa data processing at model inference.",,backend
Cloze,"Ang {{c1::full-stack}} AI developers ay kayang mag-integrate ng AI sa buong application stack.",,full-stack
Cloze,"Ang {{c1::use cases}} ng AI ay kasama ang customer support, content generation, at personalization.",,use cases
Cloze,"Ang AI-powered {{c1::chatbots}} ay nakakapagbawas ng customer support load.",,chatbots
Cloze,"Ang {{c1::recommendation systems}} ay nagpapakita ng personalized na content sa users.",,recommendation systems
Cloze,"Ang {{c1::content moderation}} ay gumagamit ng AI para mag-filter ng inappropriate content.",,content moderation
Cloze,"Ang AI integration sa produkto ay nangangailangan ng collaboration ng {{c1::cross-functional teams}}.",,cross-functional teams
Cloze,"Ang {{c1::product metrics}} tulad ng engagement ay nag-improve kapag maayos ang AI integration.",,product metrics
Cloze,"Ang {{c1::transformer}} ay ang neural network architecture na pinagbabatayan ng mga modernong LLM.",,transformer
Cloze,"Ang {{c1::attention}} mechanism ay nagbibigay-daan sa model na i-weigh ang kahalagahan ng bawat token sa input.",,attention
Cloze,"Ang LLM ay nag-generate ng text sa pamamagitan ng pag-predict sa susunod na {{c1::token}} base sa mga naunang tokens.",,token
Cloze,"Ang {{c1::self-attention}} ay nagpapahintulot sa bawat token na mag-refer sa lahat ng ibang tokens sa sequence.",,self-attention
Cloze,"Ang {{c1::positional encoding}} ay nagbibigay sa model ng impormasyon tungkol sa order ng mga tokens.",,positional encoding
Cloze,"Ang {{c1::embedding}} ay ang vector representation ng bawat token na ginagamit ng model para ma-process ang text.",,embedding
Cloze,"Ang {{c1::multi-head attention}} ay nagpapahintulot sa model na tumingin sa iba't ibang aspects ng sequence nang sabay-sabay.",,multi-head attention
Cloze,"Ang {{c1::autoregressive}} generation ay ang paggawa ng isang token sa bawat step na naka-condition sa mga nauna.",,autoregressive
Cloze,"Ang {{c1::context length}} ay tumutukoy sa kung gaano karaming tokens ang kayang i-hold ng model sa isang time.",,context length
Cloze,"Ang {{c1::pre-training}} ay ang phase kung saan natututo ang model ng language patterns mula sa malawak na text data.",,pre-training
Cloze,"Ang {{c1::fine-tuning}} ay ang pag-adapt ng pre-trained model sa specific na task gamit ang mas maliit na labeled dataset.",,fine-tuning
Cloze,"Ang {{c1::alignment}} ay ang proseso ng pag-a-adjust sa model para sumunod sa human intent at values.",,alignment
Cloze,"Ang {{c1::RLHF}} (Reinforcement Learning from Human Feedback) ay ginagamit para i-align ang model base sa human preferences.",,RLHF
Cloze,"Ang {{c1::base model}} ay ang pre-trained na model na hindi pa na-fine-tune para sa specific na task.",,base model
Cloze,"Ang {{c1::transfer learning}} ay ang paggamit ng knowledge mula sa isang task para mapabilis ang pag-aaral sa ibang task.",,transfer learning
Cloze,"Ang {{c1::instruction tuning}} ay ang fine-tuning ng model gamit ang instruction-response pairs.",,instruction tuning
Cloze,"Ang {{c1::evaluation}} pagkatapos ng training ay importante para malaman kung maganda ba ang performance ng model.",,evaluation
Cloze,"Ang {{c1::checkpoint}} ay ang naka-save na state ng model weights sa isang partikular na punto ng training.",,checkpoint
Cloze,"Ang {{c1::OpenAI}} ay nagpo-provide ng mga models tulad ng GPT at o-series para sa text generation at reasoning.",,OpenAI
Cloze,"Ang {{c1::GPT}} (Generative Pre-trained Transformer) ay ang serye ng models ng OpenAI para sa text generation.",,GPT
Cloze,"Ang {{c1::o-series}} ay ang reasoning-focused models ng OpenAI.",,o-series
Cloze,"Ang {{c1::Anthropic Claude}} ay isang proprietary model na kilala sa safety at long-context capabilities.",,Anthropic Claude
Cloze,"Ang {{c1::Google Gemini}} ay isang multimodal model family ng Google na sumusuporta sa text, image, at audio.",,Google Gemini
Cloze,"Ang {{c1::proprietary models}} ay ina-access sa pamamagitan ng paid APIs at hindi open source.",,proprietary models
